Ano,Mês,UF
2000,Abril,AC
2000,Abril,AL
2000,Abril,AM
2000,Abril,AP
2000,Abril,BA
2000,Abril,CE
2000,Abril,DF
2000,Abril,ES
2000,Abril,GO
2000,Abril,MA
2000,Abril,MG
2000,Abril,MS
2000,Abril,MT
2000,Abril,PA
2000,Abril,PB
2000,Abril,PE
2000,Abril,PI
2000,Abril,PR
2000,Abril,RJ
2000,Abril,RN
2000,Abril,RO
2000,Abril,RR
2000,Abril,RS
2000,Abril,SC
2000,Abril,SE
2000,Abril,SP
2000,Abril,TO
2000,Agosto,AC
2000,Agosto,AL
2000,Agosto,AM
2000,Agosto,AP
2000,Agosto,BA
2000,Agosto,CE
2000,Agosto,DF
2000,Agosto,ES
2000,Agosto,GO
2000,Agosto,MA
2000,Agosto,MG
2000,Agosto,MS
2000,Agosto,MT
2000,Agosto,PA
2000,Agosto,PB
2000,Agosto,PE
2000,Agosto,PI
2000,Agosto,PR
2000,Agosto,RJ
2000,Agosto,RN
2000,Agosto,RO
2000,Agosto,RR
2000,Agosto,RS
2000,Agosto,SC
2000,Agosto,SE
2000,Agosto,SP
2000,Agosto,TO
2000,Dezembro,AC
2000,Dezembro,AL
2000,Dezembro,AM
2000,Dezembro,AP
2000,Dezembro,BA
2000,Dezembro,CE
2000,Dezembro,DF
2000,Dezembro,ES
2000,Dezembro,GO
2000,Dezembro,MA
2000,Dezembro,MG
2000,Dezembro,MS
2000,Dezembro,MT
2000,Dezembro,PA
2000,Dezembro,PB
2000,Dezembro,PE
2000,Dezembro,PI
2000,Dezembro,PR
2000,Dezembro,RJ
2000,Dezembro,RN
2000,Dezembro,RO
2000,Dezembro,RR
2000,Dezembro,RS
2000,Dezembro,SC
2000,Dezembro,SE
2000,Dezembro,SP
2000,Dezembro,TO
2000,Fevereiro,AC
2000,Fevereiro,AL
2000,Fevereiro,AM
2000,Fevereiro,AP
2000,Fevereiro,BA
2000,Fevereiro,CE
2000,Fevereiro,DF
2000,Fevereiro,ES
2000,Fevereiro,GO
2000,Fevereiro,MA
2000,Fevereiro,MG
2000,Fevereiro,MS
2000,Fevereiro,MT
2000,Fevereiro,PA
2000,Fevereiro,PB
2000,Fevereiro,PE
2000,Fevereiro,PI
2000,Fevereiro,PR
2000,Fevereiro,RJ
2000,Fevereiro,RN
2000,Fevereiro,RO
2000,Fevereiro,RR
2000,Fevereiro,RS
2000,Fevereiro,SC
2000,Fevereiro,SE
2000,Fevereiro,SP
2000,Fevereiro,TO
2000,Janeiro,AC
2000,Janeiro,AL
2000,Janeiro,AM
2000,Janeiro,AP
2000,Janeiro,BA
2000,Janeiro,CE
2000,Janeiro,DF
2000,Janeiro,ES
2000,Janeiro,GO
2000,Janeiro,MA
2000,Janeiro,MG
2000,Janeiro,MS
2000,Janeiro,MT
2000,Janeiro,PA
2000,Janeiro,PB
2000,Janeiro,PE
2000,Janeiro,PI
2000,Janeiro,PR
2000,Janeiro,RJ
2000,Janeiro,RN
2000,Janeiro,RO
2000,Janeiro,RR
2000,Janeiro,RS
2000,Janeiro,SC
2000,Janeiro,SE
2000,Janeiro,SP
2000,Janeiro,TO
2000,Julho,AC
2000,Julho,AL
2000,Julho,AM
2000,Julho,AP
2000,Julho,BA
2000,Julho,CE
2000,Julho,DF
2000,Julho,ES
2000,Julho,GO
2000,Julho,MA
2000,Julho,MG
2000,Julho,MS
2000,Julho,MT
2000,Julho,PA
2000,Julho,PB
2000,Julho,PE
2000,Julho,PI
2000,Julho,PR
2000,Julho,RJ
2000,Julho,RN
2000,Julho,RO
2000,Julho,RR
2000,Julho,RS
2000,Julho,SC
2000,Julho,SE
2000,Julho,SP
2000,Julho,TO
2000,Junho,AC
2000,Junho,AL
2000,Junho,AM
2000,Junho,AP
2000,Junho,BA
2000,Junho,CE
2000,Junho,DF
2000,Junho,ES
2000,Junho,GO
2000,Junho,MA
2000,Junho,MG
2000,Junho,MS
2000,Junho,MT
2000,Junho,PA
2000,Junho,PB
2000,Junho,PE
2000,Junho,PI
2000,Junho,PR
2000,Junho,RJ
2000,Junho,RN
2000,Junho,RO
2000,Junho,RR
2000,Junho,RS
2000,Junho,SC
2000,Junho,SE
2000,Junho,SP
2000,Junho,TO
2000,Maio,AC
2000,Maio,AL
2000,Maio,AM
2000,Maio,AP
2000,Maio,BA
2000,Maio,CE
2000,Maio,DF
2000,Maio,ES
2000,Maio,GO
2000,Maio,MA
2000,Maio,MG
2000,Maio,MS
2000,Maio,MT
2000,Maio,PA
2000,Maio,PB
2000,Maio,PE
2000,Maio,PI
2000,Maio,PR
2000,Maio,RJ
2000,Maio,RN
2000,Maio,RO
2000,Maio,RR
2000,Maio,RS
2000,Maio,SC
2000,Maio,SE
2000,Maio,SP
2000,Maio,TO
2000,Março,AC
2000,Março,AL
2000,Março,AM
2000,Março,AP
2000,Março,BA
2000,Março,CE
2000,Março,DF
2000,Março,ES
2000,Março,GO
2000,Março,MA
2000,Março,MG
2000,Março,MS
2000,Março,MT
2000,Março,PA
2000,Março,PB
2000,Março,PE
2000,Março,PI
2000,Março,PR
2000,Março,RJ
2000,Março,RN
2000,Março,RO
2000,Março,RR
2000,Março,RS
2000,Março,SC
2000,Março,SE
2000,Março,SP
2000,Março,TO
2000,Novembro,AC
2000,Novembro,AL
2000,Novembro,AM
2000,Novembro,AP
2000,Novembro,BA
2000,Novembro,CE
2000,Novembro,DF
2000,Novembro,ES
2000,Novembro,GO
2000,Novembro,MA
2000,Novembro,MG
2000,Novembro,MS
2000,Novembro,MT
2000,Novembro,PA
2000,Novembro,PB
2000,Novembro,PE
2000,Novembro,PI
2000,Novembro,PR
2000,Novembro,RJ
2000,Novembro,RN
2000,Novembro,RO
2000,Novembro,RR
2000,Novembro,RS
2000,Novembro,SC
2000,Novembro,SE
2000,Novembro,SP
2000,Novembro,TO
2000,Outubro,AC
2000,Outubro,AL
2000,Outubro,AM
2000,Outubro,AP
2000,Outubro,BA
2000,Outubro,CE
2000,Outubro,DF
2000,Outubro,ES
2000,Outubro,GO
2000,Outubro,MA
2000,Outubro,MG
2000,Outubro,MS
2000,Outubro,MT
2000,Outubro,PA
2000,Outubro,PB
2000,Outubro,PE
2000,Outubro,PI
2000,Outubro,PR
2000,Outubro,RJ
2000,Outubro,RN
2000,Outubro,RO
2000,Outubro,RR
2000,Outubro,RS
2000,Outubro,SC
2000,Outubro,SE
2000,Outubro,SP
2000,Outubro,TO
2000,Setembro,AC
2000,Setembro,AL
2000,Setembro,AM
2000,Setembro,AP
2000,Setembro,BA
2000,Setembro,CE
2000,Setembro,DF
2000,Setembro,ES
2000,Setembro,GO
2000,Setembro,MA
2000,Setembro,MG
2000,Setembro,MS
2000,Setembro,MT
2000,Setembro,PA
2000,Setembro,PB
2000,Setembro,PE
2000,Setembro,PI
2000,Setembro,PR
2000,Setembro,RJ
2000,Setembro,RN
2000,Setembro,RO
2000,Setembro,RR
2000,Setembro,RS
2000,Setembro,SC
2000,Setembro,SE
2000,Setembro,SP
2000,Setembro,TO
2001,Abril,AC
2001,Abril,AL
2001,Abril,AM
2001,Abril,AP
2001,Abril,BA
2001,Abril,CE
2001,Abril,DF
2001,Abril,ES
2001,Abril,GO
2001,Abril,MA
2001,Abril,MG
2001,Abril,MS
2001,Abril,MT
2001,Abril,PA
2001,Abril,PB
2001,Abril,PE
2001,Abril,PI
2001,Abril,PR
2001,Abril,RJ
2001,Abril,RN
2001,Abril,RO
2001,Abril,RR
2001,Abril,RS
2001,Abril,SC
2001,Abril,SE
2001,Abril,SP
2001,Abril,TO
2001,Agosto,AC
2001,Agosto,AL
2001,Agosto,AM
2001,Agosto,AP
2001,Agosto,BA
2001,Agosto,CE
2001,Agosto,DF
2001,Agosto,ES
2001,Agosto,GO
2001,Agosto,MA
2001,Agosto,MG
2001,Agosto,MS
2001,Agosto,MT
2001,Agosto,PA
2001,Agosto,PB
2001,Agosto,PE
2001,Agosto,PI
2001,Agosto,PR
2001,Agosto,RJ
2001,Agosto,RN
2001,Agosto,RO
2001,Agosto,RR
2001,Agosto,RS
2001,Agosto,SC
2001,Agosto,SE
2001,Agosto,SP
2001,Agosto,TO
2001,Dezembro,AC
2001,Dezembro,AL
2001,Dezembro,AM
2001,Dezembro,AP
2001,Dezembro,BA
2001,Dezembro,CE
2001,Dezembro,DF
2001,Dezembro,ES
2001,Dezembro,GO
2001,Dezembro,MA
2001,Dezembro,MG
2001,Dezembro,MS
2001,Dezembro,MT
2001,Dezembro,PA
2001,Dezembro,PB
2001,Dezembro,PE
2001,Dezembro,PI
2001,Dezembro,PR
2001,Dezembro,RJ
2001,Dezembro,RN
2001,Dezembro,RO
2001,Dezembro,RR
2001,Dezembro,RS
2001,Dezembro,SC
2001,Dezembro,SE
2001,Dezembro,SP
2001,Dezembro,TO
2001,Fevereiro,AC
2001,Fevereiro,AL
2001,Fevereiro,AM
2001,Fevereiro,AP
2001,Fevereiro,BA
2001,Fevereiro,CE
2001,Fevereiro,DF
2001,Fevereiro,ES
2001,Fevereiro,GO
2001,Fevereiro,MA
2001,Fevereiro,MG
2001,Fevereiro,MS
2001,Fevereiro,MT
2001,Fevereiro,PA
2001,Fevereiro,PB
2001,Fevereiro,PE
2001,Fevereiro,PI
2001,Fevereiro,PR
2001,Fevereiro,RJ
2001,Fevereiro,RN
2001,Fevereiro,RO
2001,Fevereiro,RR
2001,Fevereiro,RS
2001,Fevereiro,SC
2001,Fevereiro,SE
2001,Fevereiro,SP
2001,Fevereiro,TO
2001,Janeiro,AC
2001,Janeiro,AL
2001,Janeiro,AM
2001,Janeiro,AP
2001,Janeiro,BA
2001,Janeiro,CE
2001,Janeiro,DF
2001,Janeiro,ES
2001,Janeiro,GO
2001,Janeiro,MA
2001,Janeiro,MG
2001,Janeiro,MS
2001,Janeiro,MT
2001,Janeiro,PA
2001,Janeiro,PB
2001,Janeiro,PE
2001,Janeiro,PI
2001,Janeiro,PR
2001,Janeiro,RJ
2001,Janeiro,RN
2001,Janeiro,RO
2001,Janeiro,RR
2001,Janeiro,RS
2001,Janeiro,SC
2001,Janeiro,SE
2001,Janeiro,SP
2001,Janeiro,TO
2001,Julho,AC
2001,Julho,AL
2001,Julho,AM
2001,Julho,AP
2001,Julho,BA
2001,Julho,CE
2001,Julho,DF
2001,Julho,ES
2001,Julho,GO
2001,Julho,MA
2001,Julho,MG
2001,Julho,MS
2001,Julho,MT
2001,Julho,PA
2001,Julho,PB
2001,Julho,PE
2001,Julho,PI
2001,Julho,PR
2001,Julho,RJ
2001,Julho,RN
2001,Julho,RO
2001,Julho,RR
2001,Julho,RS
2001,Julho,SC
2001,Julho,SE
2001,Julho,SP
2001,Julho,TO
2001,Junho,AC
2001,Junho,AL
2001,Junho,AM
2001,Junho,AP
2001,Junho,BA
2001,Junho,CE
2001,Junho,DF
2001,Junho,ES
2001,Junho,GO
2001,Junho,MA
2001,Junho,MG
2001,Junho,MS
2001,Junho,MT
2001,Junho,PA
2001,Junho,PB
2001,Junho,PE
2001,Junho,PI
2001,Junho,PR
2001,Junho,RJ
2001,Junho,RN
2001,Junho,RO
2001,Junho,RR
2001,Junho,RS
2001,Junho,SC
2001,Junho,SE
2001,Junho,SP
2001,Junho,TO
2001,Maio,AC
2001,Maio,AL
2001,Maio,AM
2001,Maio,AP
2001,Maio,BA
2001,Maio,CE
2001,Maio,DF
2001,Maio,ES
2001,Maio,GO
2001,Maio,MA
2001,Maio,MG
2001,Maio,MS
2001,Maio,MT
2001,Maio,PA
2001,Maio,PB
2001,Maio,PE
2001,Maio,PI
2001,Maio,PR
2001,Maio,RJ
2001,Maio,RN
2001,Maio,RO
2001,Maio,RR
2001,Maio,RS
2001,Maio,SC
2001,Maio,SE
2001,Maio,SP
2001,Maio,TO
2001,Março,AC
2001,Março,AL
2001,Março,AM
2001,Março,AP
2001,Março,BA
2001,Março,CE
2001,Março,DF
2001,Março,ES
2001,Março,GO
2001,Março,MA
2001,Março,MG
2001,Março,MS
2001,Março,MT
2001,Março,PA
2001,Março,PB
2001,Março,PE
2001,Março,PI
2001,Março,PR
2001,Março,RJ
2001,Março,RN
2001,Março,RO
2001,Março,RR
2001,Março,RS
2001,Março,SC
2001,Março,SE
2001,Março,SP
2001,Março,TO
2001,Novembro,AC
2001,Novembro,AL
2001,Novembro,AM
2001,Novembro,AP
2001,Novembro,BA
2001,Novembro,CE
2001,Novembro,DF
2001,Novembro,ES
2001,Novembro,GO
2001,Novembro,MA
2001,Novembro,MG
2001,Novembro,MS
2001,Novembro,MT
2001,Novembro,PA
2001,Novembro,PB
2001,Novembro,PE
2001,Novembro,PI
2001,Novembro,PR
2001,Novembro,RJ
2001,Novembro,RN
2001,Novembro,RO
2001,Novembro,RR
2001,Novembro,RS
2001,Novembro,SC
2001,Novembro,SE
2001,Novembro,SP
2001,Novembro,TO
2001,Outubro,AC
2001,Outubro,AL
2001,Outubro,AM
2001,Outubro,AP
2001,Outubro,BA
2001,Outubro,CE
2001,Outubro,DF
2001,Outubro,ES
2001,Outubro,GO
2001,Outubro,MA
2001,Outubro,MG
2001,Outubro,MS
2001,Outubro,MT
2001,Outubro,PA
2001,Outubro,PB
2001,Outubro,PE
2001,Outubro,PI
2001,Outubro,PR
2001,Outubro,RJ
2001,Outubro,RN
2001,Outubro,RO
2001,Outubro,RR
2001,Outubro,RS
2001,Outubro,SC
2001,Outubro,SE
2001,Outubro,SP
2001,Outubro,TO
2001,Setembro,AC
2001,Setembro,AL
2001,Setembro,AM
2001,Setembro,AP
2001,Setembro,BA
2001,Setembro,CE
2001,Setembro,DF
2001,Setembro,ES
2001,Setembro,GO
2001,Setembro,MA
2001,Setembro,MG
2001,Setembro,MS
2001,Setembro,MT
2001,Setembro,PA
2001,Setembro,PB
2001,Setembro,PE
2001,Setembro,PI
2001,Setembro,PR
2001,Setembro,RJ
2001,Setembro,RN
2001,Setembro,RO
2001,Setembro,RR
2001,Setembro,RS
2001,Setembro,SC
2001,Setembro,SE
2001,Setembro,SP
2001,Setembro,TO
2002,Abril,AC
2002,Abril,AL
2002,Abril,AM
2002,Abril,AP
2002,Abril,BA
2002,Abril,CE
2002,Abril,DF
2002,Abril,ES
2002,Abril,GO
2002,Abril,MA
2002,Abril,MG
2002,Abril,MS
2002,Abril,MT
2002,Abril,PA
2002,Abril,PB
2002,Abril,PE
2002,Abril,PI
2002,Abril,PR
2002,Abril,RJ
2002,Abril,RN
2002,Abril,RO
2002,Abril,RR
2002,Abril,RS
2002,Abril,SC
2002,Abril,SE
2002,Abril,SP
2002,Abril,TO
2002,Agosto,AC
2002,Agosto,AL
2002,Agosto,AM
2002,Agosto,AP
2002,Agosto,BA
2002,Agosto,CE
2002,Agosto,DF
2002,Agosto,ES
2002,Agosto,GO
2002,Agosto,MA
2002,Agosto,MG
2002,Agosto,MS
2002,Agosto,MT
2002,Agosto,PA
2002,Agosto,PB
2002,Agosto,PE
2002,Agosto,PI
2002,Agosto,PR
2002,Agosto,RJ
2002,Agosto,RN
2002,Agosto,RO
2002,Agosto,RR
2002,Agosto,RS
2002,Agosto,SC
2002,Agosto,SE
2002,Agosto,SP
2002,Agosto,TO
2002,Dezembro,AC
2002,Dezembro,AL
2002,Dezembro,AM
2002,Dezembro,AP
2002,Dezembro,BA
2002,Dezembro,CE
2002,Dezembro,DF
2002,Dezembro,ES
2002,Dezembro,GO
2002,Dezembro,MA
2002,Dezembro,MG
2002,Dezembro,MS
2002,Dezembro,MT
2002,Dezembro,PA
2002,Dezembro,PB
2002,Dezembro,PE
2002,Dezembro,PI
2002,Dezembro,PR
2002,Dezembro,RJ
2002,Dezembro,RN
2002,Dezembro,RO
2002,Dezembro,RR
2002,Dezembro,RS
2002,Dezembro,SC
2002,Dezembro,SE
2002,Dezembro,SP
2002,Dezembro,TO
2002,Fevereiro,AC
2002,Fevereiro,AL
2002,Fevereiro,AM
2002,Fevereiro,AP
2002,Fevereiro,BA
2002,Fevereiro,CE
2002,Fevereiro,DF
2002,Fevereiro,ES
2002,Fevereiro,GO
2002,Fevereiro,MA
2002,Fevereiro,MG
2002,Fevereiro,MS
2002,Fevereiro,MT
2002,Fevereiro,PA
2002,Fevereiro,PB
2002,Fevereiro,PE
2002,Fevereiro,PI
2002,Fevereiro,PR
2002,Fevereiro,RJ
2002,Fevereiro,RN
2002,Fevereiro,RO
2002,Fevereiro,RR
2002,Fevereiro,RS
2002,Fevereiro,SC
2002,Fevereiro,SE
2002,Fevereiro,SP
2002,Fevereiro,TO
2002,Janeiro,AC
2002,Janeiro,AL
2002,Janeiro,AM
2002,Janeiro,AP
2002,Janeiro,BA
2002,Janeiro,CE
2002,Janeiro,DF
2002,Janeiro,ES
2002,Janeiro,GO
2002,Janeiro,MA
2002,Janeiro,MG
2002,Janeiro,MS
2002,Janeiro,MT
2002,Janeiro,PA
2002,Janeiro,PB
2002,Janeiro,PE
2002,Janeiro,PI
2002,Janeiro,PR
2002,Janeiro,RJ
2002,Janeiro,RN
2002,Janeiro,RO
2002,Janeiro,RR
2002,Janeiro,RS
2002,Janeiro,SC
2002,Janeiro,SE
2002,Janeiro,SP
2002,Janeiro,TO
2002,Julho,AC
2002,Julho,AL
2002,Julho,AM
2002,Julho,AP
2002,Julho,BA
2002,Julho,CE
2002,Julho,DF
2002,Julho,ES
2002,Julho,GO
2002,Julho,MA
2002,Julho,MG
2002,Julho,MS
2002,Julho,MT
2002,Julho,PA
2002,Julho,PB
2002,Julho,PE
2002,Julho,PI
2002,Julho,PR
2002,Julho,RJ
2002,Julho,RN
2002,Julho,RO
2002,Julho,RR
2002,Julho,RS
2002,Julho,SC
2002,Julho,SE
2002,Julho,SP
2002,Julho,TO
2002,Junho,AC
2002,Junho,AL
2002,Junho,AM
2002,Junho,AP
2002,Junho,BA
2002,Junho,CE
2002,Junho,DF
2002,Junho,ES
2002,Junho,GO
2002,Junho,MA
2002,Junho,MG
2002,Junho,MS
2002,Junho,MT
2002,Junho,PA
2002,Junho,PB
2002,Junho,PE
2002,Junho,PI
2002,Junho,PR
2002,Junho,RJ
2002,Junho,RN
2002,Junho,RO
2002,Junho,RR
2002,Junho,RS
2002,Junho,SC
2002,Junho,SE
2002,Junho,SP
2002,Junho,TO
2002,Maio,AC
2002,Maio,AL
2002,Maio,AM
2002,Maio,AP
2002,Maio,BA
2002,Maio,CE
2002,Maio,DF
2002,Maio,ES
2002,Maio,GO
2002,Maio,MA
2002,Maio,MG
2002,Maio,MS
2002,Maio,MT
2002,Maio,PA
2002,Maio,PB
2002,Maio,PE
2002,Maio,PI
2002,Maio,PR
2002,Maio,RJ
2002,Maio,RN
2002,Maio,RO
2002,Maio,RR
2002,Maio,RS
2002,Maio,SC
2002,Maio,SE
2002,Maio,SP
2002,Maio,TO
2002,Março,AC
2002,Março,AL
2002,Março,AM
2002,Março,AP
2002,Março,BA
2002,Março,CE
2002,Março,DF
2002,Março,ES
2002,Março,GO
2002,Março,MA
2002,Março,MG
2002,Março,MS
2002,Março,MT
2002,Março,PA
2002,Março,PB
2002,Março,PE
2002,Março,PI
2002,Março,PR
2002,Março,RJ
2002,Março,RN
2002,Março,RO
2002,Março,RR
2002,Março,RS
2002,Março,SC
2002,Março,SE
2002,Março,SP
2002,Março,TO
2002,Novembro,AC
2002,Novembro,AL
2002,Novembro,AM
2002,Novembro,AP
2002,Novembro,BA
2002,Novembro,CE
2002,Novembro,DF
2002,Novembro,ES
2002,Novembro,GO
2002,Novembro,MA
2002,Novembro,MG
2002,Novembro,MS
2002,Novembro,MT
2002,Novembro,PA
2002,Novembro,PB
2002,Novembro,PE
2002,Novembro,PI
2002,Novembro,PR
2002,Novembro,RJ
2002,Novembro,RN
2002,Novembro,RO
2002,Novembro,RR
2002,Novembro,RS
2002,Novembro,SC
2002,Novembro,SE
2002,Novembro,SP
2002,Novembro,TO
2002,Outubro,AC
2002,Outubro,AL
2002,Outubro,AM
2002,Outubro,AP
2002,Outubro,BA
2002,Outubro,CE
2002,Outubro,DF
2002,Outubro,ES
2002,Outubro,GO
2002,Outubro,MA
2002,Outubro,MG
2002,Outubro,MS
2002,Outubro,MT
2002,Outubro,PA
2002,Outubro,PB
2002,Outubro,PE
2002,Outubro,PI
2002,Outubro,PR
2002,Outubro,RJ
2002,Outubro,RN
2002,Outubro,RO
2002,Outubro,RR
2002,Outubro,RS
2002,Outubro,SC
2002,Outubro,SE
2002,Outubro,SP
2002,Outubro,TO
2002,Setembro,AC
2002,Setembro,AL
2002,Setembro,AM
2002,Setembro,AP
2002,Setembro,BA
2002,Setembro,CE
2002,Setembro,DF
2002,Setembro,ES
2002,Setembro,GO
2002,Setembro,MA
2002,Setembro,MG
2002,Setembro,MS
2002,Setembro,MT
2002,Setembro,PA
2002,Setembro,PB
2002,Setembro,PE
2002,Setembro,PI
2002,Setembro,PR
2002,Setembro,RJ
2002,Setembro,RN
2002,Setembro,RO
2002,Setembro,RR
2002,Setembro,RS
2002,Setembro,SC
2002,Setembro,SE
2002,Setembro,SP
2002,Setembro,TO
2003,Abril,AC
2003,Abril,AL
2003,Abril,AM
2003,Abril,AP
2003,Abril,BA
2003,Abril,CE
2003,Abril,DF
2003,Abril,ES
2003,Abril,GO
2003,Abril,MA
2003,Abril,MG
2003,Abril,MS
2003,Abril,MT
2003,Abril,PA
2003,Abril,PB
2003,Abril,PE
2003,Abril,PI
2003,Abril,PR
2003,Abril,RJ
2003,Abril,RN
2003,Abril,RO
2003,Abril,RR
2003,Abril,RS
2003,Abril,SC
2003,Abril,SE
2003,Abril,SP
2003,Abril,TO
2003,Agosto,AC
2003,Agosto,AL
2003,Agosto,AM
2003,Agosto,AP
2003,Agosto,BA
2003,Agosto,CE
2003,Agosto,DF
2003,Agosto,ES
2003,Agosto,GO
2003,Agosto,MA
2003,Agosto,MG
2003,Agosto,MS
2003,Agosto,MT
2003,Agosto,PA
2003,Agosto,PB
2003,Agosto,PE
2003,Agosto,PI
2003,Agosto,PR
2003,Agosto,RJ
2003,Agosto,RN
2003,Agosto,RO
2003,Agosto,RR
2003,Agosto,RS
2003,Agosto,SC
2003,Agosto,SE
2003,Agosto,SP
2003,Agosto,TO
2003,Dezembro,AC
2003,Dezembro,AL
2003,Dezembro,AM
2003,Dezembro,AP
2003,Dezembro,BA
2003,Dezembro,CE
2003,Dezembro,DF
2003,Dezembro,ES
2003,Dezembro,GO
2003,Dezembro,MA
2003,Dezembro,MG
2003,Dezembro,MS
2003,Dezembro,MT
2003,Dezembro,PA
2003,Dezembro,PB
2003,Dezembro,PE
2003,Dezembro,PI
2003,Dezembro,PR
2003,Dezembro,RJ
2003,Dezembro,RN
2003,Dezembro,RO
2003,Dezembro,RR
2003,Dezembro,RS
2003,Dezembro,SC
2003,Dezembro,SE
2003,Dezembro,SP
2003,Dezembro,TO
2003,Fevereiro,AC
2003,Fevereiro,AL
2003,Fevereiro,AM
2003,Fevereiro,AP
2003,Fevereiro,BA
2003,Fevereiro,CE
2003,Fevereiro,DF
2003,Fevereiro,ES
2003,Fevereiro,GO
2003,Fevereiro,MA
2003,Fevereiro,MG
2003,Fevereiro,MS
2003,Fevereiro,MT
2003,Fevereiro,PA
2003,Fevereiro,PB
2003,Fevereiro,PE
2003,Fevereiro,PI
2003,Fevereiro,PR
2003,Fevereiro,RJ
2003,Fevereiro,RN
2003,Fevereiro,RO
2003,Fevereiro,RR
2003,Fevereiro,RS
2003,Fevereiro,SC
2003,Fevereiro,SE
2003,Fevereiro,SP
2003,Fevereiro,TO
2003,Janeiro,AC
2003,Janeiro,AL
2003,Janeiro,AM
2003,Janeiro,AP
2003,Janeiro,BA
2003,Janeiro,CE
2003,Janeiro,DF
2003,Janeiro,ES
2003,Janeiro,GO
2003,Janeiro,MA
2003,Janeiro,MG
2003,Janeiro,MS
2003,Janeiro,MT
2003,Janeiro,PA
2003,Janeiro,PB
2003,Janeiro,PE
2003,Janeiro,PI
2003,Janeiro,PR
2003,Janeiro,RJ
2003,Janeiro,RN
2003,Janeiro,RO
2003,Janeiro,RR
2003,Janeiro,RS
2003,Janeiro,SC
2003,Janeiro,SE
2003,Janeiro,SP
2003,Janeiro,TO
2003,Julho,AC
2003,Julho,AL
2003,Julho,AM
2003,Julho,AP
2003,Julho,BA
2003,Julho,CE
2003,Julho,DF
2003,Julho,ES
2003,Julho,GO
2003,Julho,MA
2003,Julho,MG
2003,Julho,MS
2003,Julho,MT
2003,Julho,PA
2003,Julho,PB
2003,Julho,PE
2003,Julho,PI
2003,Julho,PR
2003,Julho,RJ
2003,Julho,RN
2003,Julho,RO
2003,Julho,RR
2003,Julho,RS
2003,Julho,SC
2003,Julho,SE
2003,Julho,SP
2003,Julho,TO
2003,Junho,AC
2003,Junho,AL
2003,Junho,AM
2003,Junho,AP
2003,Junho,BA
2003,Junho,CE
2003,Junho,DF
2003,Junho,ES
2003,Junho,GO
2003,Junho,MA
2003,Junho,MG
2003,Junho,MS
2003,Junho,MT
2003,Junho,PA
2003,Junho,PB
2003,Junho,PE
2003,Junho,PI
2003,Junho,PR
2003,Junho,RJ
2003,Junho,RN
2003,Junho,RO
2003,Junho,RR
2003,Junho,RS
2003,Junho,SC
2003,Junho,SE
2003,Junho,SP
2003,Junho,TO
2003,Maio,AC
2003,Maio,AL
2003,Maio,AM
2003,Maio,AP
2003,Maio,BA
2003,Maio,CE
2003,Maio,DF
2003,Maio,ES
2003,Maio,GO
2003,Maio,MA
2003,Maio,MG
2003,Maio,MS
2003,Maio,MT
2003,Maio,PA
2003,Maio,PB
2003,Maio,PE
2003,Maio,PI
2003,Maio,PR
2003,Maio,RJ
2003,Maio,RN
2003,Maio,RO
2003,Maio,RR
2003,Maio,RS
2003,Maio,SC
2003,Maio,SE
2003,Maio,SP
2003,Maio,TO
2003,Março,AC
2003,Março,AL
2003,Março,AM
2003,Março,AP
2003,Março,BA
2003,Março,CE
2003,Março,DF
2003,Março,ES
2003,Março,GO
2003,Março,MA
2003,Março,MG
2003,Março,MS
2003,Março,MT
2003,Março,PA
2003,Março,PB
2003,Março,PE
2003,Março,PI
2003,Março,PR
2003,Março,RJ
2003,Março,RN
2003,Março,RO
2003,Março,RR
2003,Março,RS
2003,Março,SC
2003,Março,SE
2003,Março,SP
2003,Março,TO
2003,Novembro,AC
2003,Novembro,AL
2003,Novembro,AM
2003,Novembro,AP
2003,Novembro,BA
2003,Novembro,CE
2003,Novembro,DF
2003,Novembro,ES
2003,Novembro,GO
2003,Novembro,MA
2003,Novembro,MG
2003,Novembro,MS
2003,Novembro,MT
2003,Novembro,PA
2003,Novembro,PB
2003,Novembro,PE
2003,Novembro,PI
2003,Novembro,PR
2003,Novembro,RJ
2003,Novembro,RN
2003,Novembro,RO
2003,Novembro,RR
2003,Novembro,RS
2003,Novembro,SC
2003,Novembro,SE
2003,Novembro,SP
2003,Novembro,TO
2003,Outubro,AC
2003,Outubro,AL
2003,Outubro,AM
2003,Outubro,AP
2003,Outubro,BA
2003,Outubro,CE
2003,Outubro,DF
2003,Outubro,ES
2003,Outubro,GO
2003,Outubro,MA
2003,Outubro,MG
2003,Outubro,MS
2003,Outubro,MT
2003,Outubro,PA
2003,Outubro,PB
2003,Outubro,PE
2003,Outubro,PI
2003,Outubro,PR
2003,Outubro,RJ
2003,Outubro,RN
2003,Outubro,RO
2003,Outubro,RR
2003,Outubro,RS
2003,Outubro,SC
2003,Outubro,SE
2003,Outubro,SP
2003,Outubro,TO
2003,Setembro,AC
2003,Setembro,AL
2003,Setembro,AM
2003,Setembro,AP
2003,Setembro,BA
2003,Setembro,CE
2003,Setembro,DF
2003,Setembro,ES
2003,Setembro,GO
2003,Setembro,MA
2003,Setembro,MG
2003,Setembro,MS
2003,Setembro,MT
2003,Setembro,PA
2003,Setembro,PB
2003,Setembro,PE
2003,Setembro,PI
2003,Setembro,PR
